center_frequency,feed_center,feed_h,feed_r1,freq_step,ground_thickness,lumpedport_D,lumpedport_r,num_of_freq_points,patch_length,patch_name,patch_width,signal_layer_thickness,start_frequency,stop_frequency,sub_high,sub_length,sub_width,sweep_type,unit,Directivity,Directivity_Phi,Directivity_Theta,Directivity_Total,Directivity_dB,Gain,Gain_Phi,Gain_Theta,Gain_Total,Gain_dB,Phi(deg),RealizedGain,RealizedGain_Phi,RealizedGain_Theta,RealizedGain_Total,RealizedGain_dB,Theta(deg),_极值列,_极值数值,_极值类型,rEPhi_Imag,rEPhi_Real,rETheta_Imag,rETheta_Real,rETotal,Freq [GHz],_最小值,_最小值所在列名,"dB(S(ground_T1,ground_T1)) []"
2.5,1.9556062982651048,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,38.8039905051545,Patch,13.46013709577863,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,5.142788340804498,0.3534729026814325,4.7893154381230625,5.142788340804498,7.1119865064575905,4.8233157348600795,0.33151498766198806,4.49180074719809,4.8233157348600795,6.833456918243024,-165.0,1.032671898833543,0.07097735885843165,0.961694539975111,1.032671898833543,0.13962359118740716,0.0,RealizedGain,1.032671898833543,max,-0.08931935316246314,0.1860362108920275,0.3223996712882723,-0.687814488019527,0.7871580124655876,2.54,-17.8183079316292,"dB(S(ground_T1,ground_T1)) []",-17.8183079316292
2.5,3.3361247152699485,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,31.015959480173958,Patch,22.236774326393746,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,3.238883575692124,0.019755381481305814,3.2191281942108194,3.238883575692124,5.103953372219049,2.947092262566708,0.017975617383890877,2.9291166451828174,2.947092262566708,4.693937322178901,-5.0,0.03271272411449046,0.00019952935296118873,0.03251319476152928,0.03271272411449046,-14.852832889954524,10.0,RealizedGain,0.03271272411449046,max,0.0016014507815462161,0.010823852715621949,-0.018392538504463762,0.13845609763794384,0.1401003100566919,2.975,-15.1167805712351,"dB(S(ground_T1,ground_T1)) []",-15.1167805712351
2.5,3.3967070729382307,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,39.59914306213113,Patch,22.61837046687856,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,5.298437053091945,0.3489077687429467,4.949529284348997,5.298437053091945,7.241477791626997,5.045867158772669,0.33227577002416325,4.7135913887485055,5.045867158772669,7.029358127746164,-165.0,1.450182221431265,0.09549605630494451,1.3546861651263205,1.450182221431265,1.614225765728232,0.0,RealizedGain,1.450182221431265,max,-0.1267744067647988,-0.2030449050154784,0.4785076464359719,0.7641081602007556,0.9328074998875105,2.445,-20.8894033094167,"dB(S(ground_T1,ground_T1)) []",-20.8894033094167
2.5,2.784746765073739,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,36.717514308194154,Patch,18.75253612888713,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,4.756322325082784,0.13279852217870253,4.623523802904081,4.756322325082784,6.772712780874292,4.5064952938663145,0.12582324626628583,4.3806720476000285,4.5064952938663145,6.538389218689438,-10.0,0.2230715170463826,0.006228250690181148,0.2168432663562014,0.2230715170463826,-6.5155587919748745,5.0,RealizedGain,0.2230715170463826,max,-0.00992346667444485,0.06032050449421186,-0.07266535790791663,0.353311152884228,0.36584978262333706,2.64,-23.5366622249312,"dB(S(ground_T1,ground_T1)) []",-23.5366622249312
2.5,8.868901280437921,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,42.607133669535905,Patch,56.64765039917405,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,5.345315874399031,0.34385180710497953,5.001464067294051,5.345315874399031,7.279733743633345,5.1698904499496425,0.3325670952887929,4.837323354660848,5.1698904499496425,7.134813404853473,-165.0,0.26780032530739145,0.017226975535959473,0.250573349771432,0.26780032530739145,-5.721888997694197,0.0,RealizedGain,0.26780032530739145,max,-0.0005934756687511887,-0.1016664970350049,0.002526591165122126,0.3877385306732045,0.4008540640485878,2.185,-12.8377407025654,"dB(S(ground_T1,ground_T1)) []",-12.8377407025654
2.5,4.557834406018422,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,30.861551676420316,Patch,29.897964830650373,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,4.529644487476308,0.0024720178899517017,4.527172469586359,4.529644487476308,6.560641174242855,4.357321055887536,0.0023779737310948438,4.354943082156443,4.357321055887536,6.392195607765557,0.0,0.16034941485666132,8.750943330429024e-05,0.1602619054233571,0.16034941485666132,-7.949326205499267,5.0,RealizedGain,0.16034941485666132,max,0.002022916301481983,-0.0069580677350508475,-0.06575954759250326,0.3030430506209102,0.3101804563897709,2.805,-28.0901702862896,"dB(S(ground_T1,ground_T1)) []",-28.0901702862896
2.5,5.597135964182861,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,42.057352434277135,Patch,36.37528105386346,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,4.5793762712231665,4.383593387525206,0.19578288369796115,4.5793762712231665,6.608063294421374,4.319816482570841,4.135130604426612,0.18468587814423057,4.319816482570841,6.3546529720849065,-110.0,0.10669946711949979,0.10213772592933731,0.0045617411901624945,0.10669946711949979,-9.718377495318437,0.0,RealizedGain,0.10669946711949979,max,-0.02318467474417735,-0.2464681524619061,-0.01158190300506267,0.05101929751743674,0.2530240868324004,2.2,-16.1761061715451,"dB(S(ground_T1,ground_T1)) []",-16.1761061715451
2.5,4.963587484188995,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,37.46402033693488,Patch,32.43012288663779,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,5.303239748891135,0.35308403781775616,4.9501557110733785,5.303239748891135,7.24541261149651,5.201665600474874,0.34632133951277905,4.855344260962094,5.201665600474874,7.161424292638243,-165.0,2.5800261378355374,0.1717753843983384,2.4082507534371986,2.5800261378355374,4.1162410575402175,0.0,RealizedGain,2.5800261378355374,max,-0.2256844081342125,0.2283291630247389,0.8640356581162705,-0.8357193759208515,1.2442074395165872,2.55,-21.0220083112245,"dB(S(ground_T1,ground_T1)) []",-21.0220083112245
2.5,9.350769196011168,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,42.64126191413544,Patch,59.624505725419525,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,5.255178856780335,0.3949306175830311,4.860248239197301,5.255178856780335,7.205875015613874,5.126520993996635,0.3852618830659324,4.741259110930701,5.126520993996635,7.0982274022515135,-165.0,0.27221826478122135,0.02045740599080101,0.2517608587904202,0.27221826478122135,-5.650827386933796,0.0,RealizedGain,0.27221826478122135,max,0.004411926528104564,-0.1107035124716582,-0.007286649303287058,0.3885961641226495,0.4041470113685839,2.17,-13.5539823154166,"dB(S(ground_T1,ground_T1)) []",-13.5539823154166
2.5,7.985431176779814,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,32.42429228098359,Patch,51.1852662342483,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,4.815129430282233,0.036922717695560235,4.778206712586675,4.815129430282233,6.826079654173314,4.83570690648002,0.037080507087421596,4.7986263993926,4.83570690648002,6.844599702789248,5.0,0.3394666248348974,0.0026030515975369963,0.3368635732373606,0.3394666248348974,-4.692029175912698,5.0,RealizedGain,0.3394666248348974,max,0.016740765292983437,-0.03579964428943284,-0.16636579838711144,0.41766652581910707,0.45131449502162957,2.875,-23.9193623137942,"dB(S(ground_T1,ground_T1)) []",-23.9193623137942
2.5,1.490235153865435,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,45.191389693170564,Patch,10.445209185655587,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,1.5937019152473544,0.16029816638553354,1.4334037488618216,1.5937019152473544,2.024070945574677,1.2667887018632817,0.12741649122952667,1.1393722106337558,1.2667887018632817,1.0270418136524118,25.0,0.009880951874533597,0.0009938486315903081,0.008887103242943294,0.009880951874533597,-20.052012159442786,80.0,RealizedGain,0.009880951874533597,max,-0.004791581908537089,0.023945019738392578,-0.06966474219746124,-0.021890894536040657,0.07699812203219648,2.095,-11.5508303526064,"dB(S(ground_T1,ground_T1)) []",-11.5508303526064
2.5,3.474582404126743,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,36.79438232076127,Patch,23.10857983839468,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,4.990023302409851,2.491964924166396,2.4980583782434533,4.990023302409851,6.981025736964127,4.811009013534161,2.402567079353252,2.408441934180908,4.811009013534161,6.822361705638573,-45.0,0.4291420040072472,0.21430898347831007,0.214833020528937,0.4291420040072472,-3.673989750600195,0.0,RealizedGain,0.4291420040072472,max,-0.09464352269628766,0.3458771791459002,-0.1012968773817477,0.3444441779343557,0.5074359748012106,2.62,-29.1059771498865,"dB(S(ground_T1,ground_T1)) []",-29.1059771498865
2.5,8.00173666626489,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,46.94690042021527,Patch,51.28614115193668,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,3.270118411422035,0.2571544370121474,3.012963974409888,3.270118411422035,5.145634788058862,3.0201730551350012,0.23749932080739733,2.782673734327603,3.0201730551350012,4.800318286316274,15.0,0.04741671696561951,0.0037287393366761375,0.04368797762894337,0.04741671696561951,-13.24068518959139,0.0,RealizedGain,0.04741671696561951,max,-0.004441173071990134,0.04709110628539961,0.0115527233004182,-0.1614928441486339,0.16867335425700516,2.03,-7.84411663976773,"dB(S(ground_T1,ground_T1)) []",-7.84411663976773
2.5,5.7261553646353915,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,32.92419477435093,Patch,37.177604676906135,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,4.781867424244423,0.16949234382288436,4.612375080421538,4.781867424244423,6.795975312700896,4.709139402582911,0.16691451349858194,4.542224889084328,4.709139402582911,6.729415468615835,-10.0,0.24770073257586112,0.00877970341002541,0.23892102916583566,0.24770073257586112,-6.0607270898467736,5.0,RealizedGain,0.24770073257586112,max,-0.02571957957383182,0.06787082862081276,-0.10472818810494403,0.3638516199957869,0.38551775693012313,2.79,-30.699311415565,"dB(S(ground_T1,ground_T1)) []",-30.699311415565
2.5,2.5581423836112065,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,43.84293426716768,Patch,17.31359277868414,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,2.462097186183087,0.262361849428857,2.19973533675423,2.462097186183087,3.913051918081309,2.1274431997115997,0.22670101552590555,1.9007421841856935,2.1274431997115997,3.2785797374787147,160.0,0.02191266495702947,0.002335020459916827,0.019577644497112644,0.02191266495702947,-16.593048015469563,5.0,RealizedGain,0.02191266495702947,max,0.00168018039612688,0.03739281049034129,-0.002720026144942154,0.10834881123011691,0.11466433063398045,2.16,-12.8497743376664,"dB(S(ground_T1,ground_T1)) []",-12.8497743376664
2.5,6.737297020597371,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,33.22535418036079,Patch,43.45530128331055,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,4.809031800726269,0.041369179137011304,4.767662621589258,4.809031800726269,6.820576489461873,4.778352172013502,0.04110526092880071,4.737246911084701,4.778352172013502,6.792781547746404,-5.0,0.2996026811852466,0.002577299860235804,0.2970253813250108,0.2996026811852466,-5.234543043946431,5.0,RealizedGain,0.2996026811852466,max,-0.01486370782058451,0.036407231936466944,-0.13246393250309882,0.40084003538838514,0.4239880230994724,2.825,-22.2012722005476,"dB(S(ground_T1,ground_T1)) []",-22.2012722005476
2.5,8.18866339236862,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,34.806897794385094,Patch,52.44240280110941,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,5.19145583700321,0.35380362351992023,4.837652213483287,5.19145583700321,7.152891638824316,5.221417019693155,0.3558455122180941,4.865571507475059,5.221417019693155,7.177883804581866,165.0,0.9952020839535154,0.06782415462876873,0.9273779293247463,0.9952020839535154,-0.02088723239505825,0.0,RealizedGain,0.9952020839535154,max,0.1119833619528568,-0.1677950480448705,0.4005893392650032,-0.6292599206785733,0.7727453125110636,2.69,-22.9580268774048,"dB(S(ground_T1,ground_T1)) []",-22.9580268774048
2.5,8.963592012438637,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,45.44140884328909,Patch,57.232751073655024,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,4.365279106216277,1.5698806324054202,2.7953984738108546,4.365279106216277,6.4001201675050625,4.141859309441427,1.4895324110618358,2.6523268983795902,4.141859309441427,6.171953427054364,145.0,0.10520322645981227,0.03783412324097062,0.0673691032188416,0.10520322645981227,-9.779709406746255,0.0,RealizedGain,0.10520322645981227,max,-0.01667986310892301,0.1497424152130958,-0.01730856953660098,0.2003068337449472,0.25124375210443123,2.085,-9.24066669544428,"dB(S(ground_T1,ground_T1)) []",-9.24066669544428
2.5,4.824225806141563,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,40.89202942713473,Patch,31.56095588215767,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,4.702619000039048,0.06632568209932271,4.636293317939724,4.702619000039048,6.723397942078292,4.389111066703111,0.06190396995936786,4.327207096743742,4.389111066703111,6.4237657083038595,-5.0,0.13167333200109335,0.0018571190987810356,0.12981621290231224,0.13167333200109335,-8.805021744499516,0.0,RealizedGain,0.13167333200109335,max,0.0002368014288318117,-0.03338025817123138,-0.02749116125032632,-0.2777333231823637,0.28107981155413053,2.235,-14.784426146651,"dB(S(ground_T1,ground_T1)) []",-14.784426146651
2.5,4.862713725449425,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,29.29956296822851,Patch,31.801050106291818,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,4.052852190841341,0.020386247747412222,4.0324659430939285,4.052852190841341,6.077607651350972,3.8598592293727054,0.019415474045154497,3.8404437553275517,3.8598592293727054,5.865714660651591,0.0,0.08105704381682682,0.00040772495494824444,0.08064931886187858,0.08105704381682682,-10.912092392009216,5.0,RealizedGain,0.08105704381682682,max,-0.004492681819882284,0.014981873928604134,-0.0377980453699565,0.21670726591019507,0.22053428773868378,3.0,-10.3299339605141,"dB(S(ground_T1,ground_T1)) []",-10.3299339605141
2.5,7.272880925740084,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,43.10830624690812,Patch,46.77445104071651,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,4.8720322274233245,4.268312458969378,0.6037197684539464,4.8720322274233245,6.877101523969504,4.631012965289309,4.057159192447925,0.5738537728413836,4.631012965289309,6.656759968750682,110.0,0.13105766691768744,0.11481760514627626,0.016240061771411154,0.13105766691768744,-8.825375676006415,0.0,RealizedGain,0.13105766691768744,max,0.005585940202649508,0.2624137636616549,0.002654566152686633,0.09867735252870106,0.2804219190979104,2.16,-13.9401451767888,"dB(S(ground_T1,ground_T1)) []",-13.9401451767888
2.5,2.5361496025145085,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,40.919486239736436,Patch,17.17368039068041,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,3.883366247651149,0.47933969039977137,3.4040265572513784,3.883366247651149,5.892083516156006,3.4856721138555495,0.43025068596124055,3.0554214278943097,3.4856721138555495,5.422865319878195,-160.0,0.05786215709000212,0.007142161386956593,0.05071999570304553,0.05786215709000212,-12.376053799721253,5.0,RealizedGain,0.05786215709000212,max,-0.006832218326153322,-0.06510544203543159,0.00940000484956107,0.17419630960771162,0.18632796934975343,2.25,-15.4508267355286,"dB(S(ground_T1,ground_T1)) []",-15.4508267355286
2.5,7.643756156368503,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,30.036562508704368,Patch,49.0708880271328,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,4.461044732833048,0.039100479919573,4.421944252913475,4.461044732833048,6.494365781228427,4.426990956246536,0.03880200297362205,4.3881889532729135,4.426990956246536,6.461086347739152,-5.0,0.17398074458048887,0.0015249187168633468,0.1724558258636255,0.17398074458048887,-7.59498814850658,5.0,RealizedGain,0.17398074458048887,max,-0.009837262546783172,0.028604213870088623,-0.10147486449344748,0.3052520026732454,0.32309581558034867,3.0,-8.01167706328874,"dB(S(ground_T1,ground_T1)) []",-8.01167706328874
2.5,2.1172113511722364,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,39.20840271764536,Patch,14.498259773967277,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,5.2252407276231265,3.9183791006425857,1.3068616269805393,5.2252407276231265,7.181063032558357,4.871293821430065,3.6529562747367503,1.2183375466933135,4.871293821430065,6.876443256664721,-60.0,3.516587009690364,2.6370691347324597,0.879517874957903,3.516587009690364,5.461213674798126,0.0,RealizedGain,3.516587009690364,max,-1.048443446721361,0.6950144574340925,-0.600458529485159,0.4088675968206293,1.4525845635888914,2.515,-20.3390367980578,"dB(S(ground_T1,ground_T1)) []",-20.3390367980578
2.5,8.81484861803375,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,45.78785090520282,Patch,56.31362628117196,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,4.239908257211612,3.9820609956765765,0.2578472615350347,4.239908257211612,6.273564594658901,3.9737256760413757,3.732066134961455,0.24165954107992038,3.9737256760413757,5.991978825287834,75.0,0.08861408257572269,0.08322507480964045,0.005389007766082225,0.08861408257572269,-10.52497254423056,0.0,RealizedGain,0.08861408257572269,max,-0.0201926470740205,0.2225499456624253,0.004107026450748041,-0.0567151934623056,0.23058556361129443,2.075,-9.48028709552315,"dB(S(ground_T1,ground_T1)) []",-9.48028709552315
2.5,4.982851768433532,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,38.145210455034494,Patch,32.55022817625351,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,5.368187156970809,0.04909467931749139,5.319092477653316,5.368187156970809,7.298276487076489,5.279233047021004,0.048281150769723155,5.230951896251279,5.279233047021004,7.225708339655876,-175.0,5.129302828485607,0.04690996608786302,5.082392862397743,5.129302828485607,7.100583400986807,0.0,RealizedGain,5.129302828485607,max,-0.1670456999621438,0.01556845755551062,1.733277402585762,-0.2127369386522832,1.7543244289834454,2.505,-19.2901654725895,"dB(S(ground_T1,ground_T1)) []",-19.2901654725895
2.5,5.81021684032209,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,33.48185127081032,Patch,37.70017441161749,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,4.788061816102832,0.01367274871560547,4.774389067387226,4.788061816102832,6.80159748714125,4.710678998872888,0.013451774998989623,4.697227223873896,4.710678998872888,6.730835109951907,0.0,0.23317861044420793,0.0006658628624499862,0.23251274758175786,0.23317861044420793,-6.323112900712406,5.0,RealizedGain,0.23317861044420793,max,0.01750951446260286,-0.0096407485720448,-0.09758784855421808,0.36053785798086474,0.3740460698264543,2.815,-24.4631983768969,"dB(S(ground_T1,ground_T1)) []",-24.4631983768969
2.5,8.316632104095358,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,30.63773659444076,Patch,53.23379451366837,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,4.58545058863157,0.00010858868436708488,4.585341999947201,4.58545058863157,6.6138201798670515,4.5660617912166375,0.0001081295355959767,4.565953661681039,4.5660617912166375,6.595417843777898,0.0,0.21597472272454696,5.114527033689698e-06,0.21596960819751318,0.21597472272454696,-6.655970748843987,5.0,RealizedGain,0.21597472272454696,max,-0.001572386883249088,0.000772261617442018,-0.1251061019609567,0.3375400435498473,0.3599831753513135,3.0,-13.9910568143994,"dB(S(ground_T1,ground_T1)) []",-13.9910568143994
2.5,1.4352624560120586,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,32.577229951323545,Patch,10.085978431139672,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,1.8241082887073061,0.00031936199435867113,1.823788926712948,1.8241082887073061,2.6105061677313053,1.4416339701073873,0.00025239899554153043,1.4413815711118458,1.4416339701073873,1.588550073033904,0.0,0.0089381306146658,1.5648737723574885e-06,0.008936565740893444,0.0089381306146658,-20.48753303198356,40.0,RealizedGain,0.0089381306146658,max,-0.0009590823474673224,-0.000138229643695248,-0.040339433019027905,0.06111297661442478,0.07323253862427198,2.975,-7.85351319872518,"dB(S(ground_T1,ground_T1)) []",-7.85351319872518
2.5,4.469470775133996,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,33.72898948903269,Patch,29.345851079083037,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,4.548721879097784,4.851853115080006e-05,4.548673360566635,4.548721879097784,6.578893837269307,4.409617234477057,4.703478402080618e-05,4.409570199693038,4.409617234477057,6.444008932843962,0.0,0.14419448356739975,1.538037437480362e-06,0.1441929455299623,0.14419448356739975,-8.410513540553179,5.0,RealizedGain,0.14419448356739975,max,0.0005585656796265444,0.0007815680295999593,-0.05661988219245607,0.2886381722703895,0.2941406609010084,2.81,-34.3090243168904,"dB(S(ground_T1,ground_T1)) []",-34.3090243168904
